"id","firstName","lastName","fullName","displayName","shortName","weight","displayWeight","height","displayHeight","age","dateOfBirth","experience","jersey","active"
"12553","Kory","Sperry","Kory Sperry","Kory Sperry","K. Sperry",265,"265 lbs",77,"6' 5""",39,"1985-04-10T08:00Z",6,"89",FALSE
"2075","Paul","Spicer","Paul Spicer","Paul Spicer","P. Spicer",295,"295 lbs",76,"6' 4""",49,"1975-08-18T07:00Z",10,NA,FALSE
"6847","Chris","Spielman","Chris Spielman","Chris Spielman","C. Spielman",NA,NA,72,"6' 0""",59,"1965-10-11T07:00Z",NA,NA,FALSE
"13297","Amari","Spievey","Amari Spievey","Amari Spievey","A. Spievey",190,"190 lbs",73,"6' 1""",36,"1988-04-15T07:00Z",4,"42",FALSE
"13298","Brandon","Spikes","Brandon Spikes","Brandon Spikes","B. Spikes",255,"255 lbs",74,"6' 2""",37,"1987-09-03T07:00Z",6,"51",FALSE
"1898","Cameron","Spikes","Cameron Spikes","Cameron Spikes","C. Spikes",313,"313 lbs",76,"6' 4""",47,"1976-11-06T08:00Z",6,"76",FALSE
"7723","Irving","Spikes","Irving Spikes","Irving Spikes","I. Spikes",NA,NA,68,"5' 8""",53,"1970-12-21T08:00Z",4,"35",FALSE
"1449","Takeo","Spikes","Takeo Spikes","Takeo Spikes","T. Spikes",242,"242 lbs",74,"6' 2""",47,"1976-12-17T08:00Z",15,"51",FALSE
"3129446","Robert","Spillane","Robert Spillane","Robert Spillane","R. Spillane",229,"229 lbs",73,"6' 1""",28,"1995-12-14T08:00Z",6,"41",TRUE
"13203","C.J.","Spiller","C.J. Spiller","C.J. Spiller","C.J. Spiller",200,"200 lbs",71,"5' 11""",37,"1987-08-05T07:00Z",8,"26",FALSE
"4072097","C.J.","Spiller","C.J. Spiller","C.J. Spiller","C.J. Spiller",200,"200 lbs",71,"5' 11""",NA,NA,7,"26",FALSE
"4426891","Isaiah","Spiller","Isaiah Spiller","Isaiah Spiller","I. Spiller",215,"215 lbs",73,"6' 1""",23,"2001-08-09T07:00Z",3,"28",FALSE
"12903","C.J.","Spillman","C.J. Spillman","C.J. Spillman","C.J. Spillman",199,"199 lbs",72,"6' 0""",38,"1986-05-06T07:00Z",6,"37",FALSE
"6846","Marc","Spindler","Marc Spindler","Marc Spindler","M. Spindler",290,"290 lbs",77,"6' 5""",54,"1969-11-28T08:00Z",9,"92",FALSE
"1636","Greg","Spires","Greg Spires","Greg Spires","G. Spires",265,"265 lbs",73,"6' 1""",50,"1974-08-12T07:00Z",11,NA,FALSE
"13461","Austin","Spitler","Austin Spitler","Austin Spitler","A. Spitler",250,"250 lbs",74,"6' 2""",38,"1986-10-26T07:00Z",5,"54",FALSE
"7277","Bob","Spitulski","Bob Spitulski","Bob Spitulski","B. Spitulski",246,"246 lbs",75,"6' 3""",55,"1969-09-10T07:00Z",5,NA,FALSE
"9661","Jason","Spitz","Jason Spitz","Jason Spitz","J. Spitz",298,"298 lbs",75,"6' 3""",41,"1982-12-19T08:00Z",8,"66",FALSE
"4362892","Geor'Quarius","Spivey","Geor'Quarius Spivey","Geor'Quarius Spivey","G. Spivey",245,"245 lbs",77,"6' 5""",25,"1999-10-06T07:00Z",NA,"85",FALSE
"2659","Brandon","Spoon","Brandon Spoon","Brandon Spoon","B. Spoon",242,"242 lbs",74,"6' 2""",46,"1978-07-05T07:00Z",2,"58",FALSE
"4289","Donnie","Spragan","Donnie Spragan","Donnie Spragan","D. Spragan",242,"242 lbs",75,"6' 3""",48,"1976-07-12T07:00Z",8,NA,FALSE
"2979499","Jason","Spriggs","Jason Spriggs","Jason Spriggs","J. Spriggs",301,"301 lbs",78,"6' 6""",30,"1994-05-17T07:00Z",7,"76",FALSE
"1357","Marcus","Spriggs","Marcus Spriggs","Marcus Spriggs","M. Spriggs",310,"310 lbs",75,"6' 3""",50,"1974-05-30T07:00Z",7,NA,FALSE
"1927","Marcus","Spriggs","Marcus Spriggs","Marcus Spriggs","M. Spriggs",314,"314 lbs",76,"6' 4""",48,"1976-07-26T07:00Z",3,"91",FALSE
"3122666","Arrion","Springs","Arrion Springs","Arrion Springs","A. Springs",208,"208 lbs",71,"5' 11""",29,"1995-09-19T07:00Z",1,"33",FALSE
"1233","Shawn","Springs","Shawn Springs","Shawn Springs","S. Springs",204,"204 lbs",72,"6' 0""",49,"1975-03-11T07:00Z",13,"29",FALSE
"2980073","Jeremy","Sprinkle","Jeremy Sprinkle","Jeremy Sprinkle","J. Sprinkle",252,"252 lbs",77,"6' 5""",30,"1994-08-10T07:00Z",6,"87",FALSE
"3040516","Tracy","Sprinkle","Tracy Sprinkle","Tracy Sprinkle","T. Sprinkle",290,"290 lbs",74,"6' 2""",29,"1995-04-18T07:00Z",NA,"62",FALSE
"8544","Darren","Sproles","Darren Sproles","Darren Sproles","D. Sproles",190,"190 lbs",66,"5' 6""",41,"1983-06-20T07:00Z",15,"43",FALSE
"1588","Jimmy","Sprotte","Jimmy Sprotte","Jimmy Sprotte","J. Sprotte",235,"235 lbs",75,"6' 3""",50,"1974-10-02T07:00Z",2,"52",FALSE
"2576952","Nelson","Spruce","Nelson Spruce","Nelson Spruce","N. Spruce",210,"210 lbs",73,"6' 1""",31,"1992-12-05T08:00Z",2,"5",FALSE
"16905","Marquis","Spruill","Marquis Spruill","Marquis Spruill","M. Spruill",224,"224 lbs",72,"6' 0""",33,"1991-05-14T07:00Z",2,"51",FALSE
"10327","Micheal","Spurlock","Micheal Spurlock","Micheal Spurlock","M. Spurlock",210,"210 lbs",71,"5' 11""",41,"1983-01-31T08:00Z",8,"18",FALSE
"16231","Damion","Square","Damion Square","Damion Square","D. Square",293,"293 lbs",74,"6' 2""",35,"1989-02-06T08:00Z",9,"62",FALSE
"4362621","DeAndre","Square","DeAndre Square","DeAndre Square","D. Square",226,"226 lbs",72,"6' 0""",24,"2000-08-15T07:00Z",NA,"58",FALSE
"3137094","Alstevis","Squirewell","Alstevis Squirewell","Alstevis Squirewell","A. Squirewell",265,"265 lbs",72,"6' 0""",32,"1992-09-17T07:00Z",NA,"40",FALSE
"4258206","Benjamin","St-Juste","Benjamin St-Juste","Benjamin St-Juste","B. St-Juste",200,"200 lbs",75,"6' 3""",27,"1997-09-08T07:00Z",4,"25",TRUE
"3124550","Micah","St. Andrew","Micah St. Andrew","Micah St. Andrew","M. St. Andrew",348,"348 lbs",75,"6' 3""",28,"1996-01-10T08:00Z",NA,"73",FALSE
"4374302","Amon-Ra","St. Brown","Amon-Ra St. Brown","Amon-Ra St. Brown","A. St. Brown",202,"202 lbs",72,"6' 0""",25,"1999-10-24T07:00Z",4,"14",TRUE
"3932442","Equanimeous","St. Brown","Equanimeous St. Brown","Equanimeous St. Brown","E. St. Brown",214,"214 lbs",77,"6' 5""",28,"1996-09-30T07:00Z",7,"13",FALSE
"2225","John","St. Clair","John St. Clair","John St. Clair","J. St. Clair",320,"320 lbs",78,"6' 6""",47,"1977-07-15T07:00Z",11,"78",FALSE
"2341","Brad","St. Louis","Brad St. Louis","Brad St. Louis","B. St. Louis",243,"243 lbs",75,"6' 3""",48,"1976-08-19T07:00Z",10,"48",FALSE
"3917870","Tyree","St. Louis","Tyree St. Louis","Tyree St. Louis","T. St. Louis",315,"315 lbs",77,"6' 5""",27,"1997-08-05T07:00Z",2,"73",FALSE
"4621","Brian","St. Pierre","Brian St. Pierre","Brian St. Pierre","B. St. Pierre",224,"224 lbs",75,"6' 3""",44,"1979-11-28T08:00Z",7,"6",FALSE
"1471","Jeremy","Staat","Jeremy Staat","Jeremy Staat","J. Staat",305,"305 lbs",78,"6' 6""",48,"1976-10-10T07:00Z",4,NA,FALSE
"702","Brian","Stablein","Brian Stablein","Brian Stablein","B. Stablein",194,"194 lbs",73,"6' 1""",54,"1970-04-14T08:00Z",7,"83",FALSE
"2272","Dave","Stachelski","Dave Stachelski","Dave Stachelski","D. Stachelski",245,"245 lbs",75,"6' 3""",47,"1977-03-01T08:00Z",2,"89",FALSE
"4308","Charles","Stackhouse","Charles Stackhouse","Charles Stackhouse","C. Stackhouse",252,"252 lbs",74,"6' 2""",44,"1980-04-11T08:00Z",2,"44",FALSE
"3999918","Charles","Stackhouse","Charles Stackhouse","Charles Stackhouse","C. Stackhouse",252,"252 lbs",74,"6' 2""",44,"1980-04-11T08:00Z",NA,NA,FALSE
"15996","Zac","Stacy","Zac Stacy","Zac Stacy","Z. Stacy",224,"224 lbs",69,"5' 9""",33,"1991-04-09T07:00Z",3,"30",FALSE
"16030","Daimion","Stafford","Daimion Stafford","Daimion Stafford","D. Stafford",218,"218 lbs",73,"6' 1""",33,"1991-02-18T08:00Z",5,"30",FALSE
"15631","Kenny","Stafford","Kenny Stafford","Kenny Stafford","K. Stafford",204,"204 lbs",76,"6' 4""",34,"1990-06-20T07:00Z",1,"89",FALSE
"12483","Matthew","Stafford","Matthew Stafford","Matthew Stafford","M. Stafford",214,"214 lbs",75,"6' 3""",36,"1988-02-07T08:00Z",16,"9",TRUE
"4039277","Allenzae","Staggers","Allenzae Staggers","Allenzae Staggers","A. Staggers",190,"190 lbs",73,"6' 1""",NA,NA,NA,"6",FALSE
"15370","Brian","Stahovich","Brian Stahovich","Brian Stahovich","B. Stahovich",197,"197 lbs",71,"5' 11""",34,"1990-04-14T07:00Z",NA,"2",FALSE
"825","Brenden","Stai","Brenden Stai","Brenden Stai","B. Stai",318,"318 lbs",76,"6' 4""",52,"1972-03-30T08:00Z",8,NA,FALSE
"4361194","Isaiah","Stalbird","Isaiah Stalbird","Isaiah Stalbird","I. Stalbird",215,"215 lbs",73,"6' 1""",24,"2000-07-18T07:00Z",NA,"44",FALSE
"1256","Duce","Staley","Duce Staley","Duce Staley","D. Staley",242,"242 lbs",71,"5' 11""",49,"1975-02-27T07:00Z",10,"22",FALSE
"10472","Joe","Staley","Joe Staley","Joe Staley","J. Staley",300,"300 lbs",77,"6' 5""",40,"1984-08-30T07:00Z",13,"74",FALSE
"3126330","Bunchy","Stallings","Bunchy Stallings","Bunchy Stallings","B. Stallings",324,"324 lbs",74,"6' 2""",29,"1995-09-27T07:00Z",NA,"64",FALSE
"1386","Dennis","Stallings","Dennis Stallings","Dennis Stallings","D. Stallings",240,"240 lbs",72,"6' 0""",50,"1974-05-25T07:00Z",3,"56",FALSE
"7626","Ramondo","Stallings","Ramondo Stallings","Ramondo Stallings","R. Stallings",290,"290 lbs",79,"6' 7""",52,"1971-11-21T08:00Z",5,"79",FALSE
"3541","Donte'","Stallworth","Donte' Stallworth","Donte' Stallworth","D. Stallworth",200,"200 lbs",72,"6' 0""",43,"1980-11-10T08:00Z",11,"14",FALSE
"3126489","Taylor","Stallworth","Taylor Stallworth","Taylor Stallworth","T. Stallworth",305,"305 lbs",74,"6' 2""",29,"1995-08-18T07:00Z",6,"72",FALSE
"5254","Josh","Stamer","Josh Stamer","Josh Stamer","J. Stamer",242,"242 lbs",74,"6' 2""",47,"1977-10-11T07:00Z",7,NA,FALSE
"3770","John","Stamper","John Stamper","John Stamper","J. Stamper",265,"265 lbs",76,"6' 4""",46,"1978-08-30T07:00Z",NA,"95",FALSE
"3115426","A.J.","Stamps","A.J. Stamps","A.J. Stamps","A.J. Stamps",195,"195 lbs",71,"5' 11""",30,"1994-03-02T08:00Z",NA,NA,FALSE
"7238","Frank","Stams","Frank Stams","Frank Stams","F. Stams",240,"240 lbs",74,"6' 2""",59,"1965-07-17T07:00Z",7,NA,FALSE
"10547","Isaiah","Stanback","Isaiah Stanback","Isaiah Stanback","I. Stanback",228,"228 lbs",74,"6' 2""",40,"1984-08-16T07:00Z",4,"86",FALSE
"3054030","William","Stanback","William Stanback","William Stanback","W. Stanback",231,"231 lbs",72,"6' 0""",30,"1994-07-06T07:00Z",1,"40",FALSE
"9457","John","Standeford","John Standeford","John Standeford","J. Standeford",206,"206 lbs",76,"6' 4""",42,"1982-04-15T08:00Z",2,NA,FALSE
"2476625","Cole","Stanford","Cole Stanford","Cole Stanford","C. Stanford",225,"225 lbs",74,"6' 2""",33,"1991-07-22T07:00Z",NA,NA,FALSE
"15373","Julian","Stanford","Julian Stanford","Julian Stanford","J. Stanford",230,"230 lbs",73,"6' 1""",34,"1990-09-02T07:00Z",9,NA,FALSE
"13463","R.J.","Stanford","R.J. Stanford","R.J. Stanford","R.J. Stanford",187,"187 lbs",70,"5' 10""",36,"1988-05-06T07:00Z",4,"36",FALSE
"3893002","Joshua","Stangby","Joshua Stangby","Joshua Stangby","J. Stangby",185,"185 lbs",71,"5' 11""",34,"1990-09-24T07:00Z",NA,"14",FALSE
"16368","Matt","Stankiewitch","Matt Stankiewitch","Matt Stankiewitch","M. Stankiewitch",305,"305 lbs",76,"6' 4""",34,"1990-02-08T08:00Z",1,"62",FALSE
"2027","Chad","Stanley","Chad Stanley","Chad Stanley","C. Stanley",205,"205 lbs",75,"6' 3""",48,"1976-01-29T08:00Z",8,"7",FALSE
"10692","Derek","Stanley","Derek Stanley","Derek Stanley","D. Stanley",182,"182 lbs",71,"5' 11""",39,"1985-08-27T07:00Z",2,"19",FALSE
"4360649","Dimitri","Stanley","Dimitri Stanley","Dimitri Stanley","D. Stanley",200,"200 lbs",72,"6' 0""",25,"1999-10-23T07:00Z",NA,"19",FALSE
"3126490","Donell","Stanley","Donell Stanley","Donell Stanley","D. Stanley",324,"324 lbs",76,"6' 4""",29,"1995-06-27T07:00Z",1,"73",FALSE
"7579","Israel","Stanley","Israel Stanley","Israel Stanley","I. Stanley",260,"260 lbs",75,"6' 3""",54,"1970-04-21T08:00Z",2,NA,FALSE
"3915190","Jayson","Stanley","Jayson Stanley","Jayson Stanley","J. Stanley",207,"207 lbs",74,"6' 2""",27,"1997-04-24T07:00Z",2,"18",FALSE
"9768","Montavious","Stanley","Montavious Stanley","Montavious Stanley","M. Stanley",302,"302 lbs",74,"6' 2""",43,"1981-10-10T07:00Z",NA,NA,FALSE
"4036149","Nate","Stanley","Nate Stanley","Nate Stanley","N. Stanley",233,"233 lbs",76,"6' 4""",27,"1997-08-26T07:00Z",1,"14",FALSE
"2980153","Ronnie","Stanley","Ronnie Stanley","Ronnie Stanley","R. Stanley",310,"310 lbs",78,"6' 6""",30,"1994-03-18T08:00Z",9,"79",TRUE
"10487","Drew","Stanton","Drew Stanton","Drew Stanton","D. Stanton",226,"226 lbs",75,"6' 3""",40,"1984-05-07T07:00Z",12,"5",FALSE
"2978250","Dustin","Stanton","Dustin Stanton","Dustin Stanton","D. Stanton",310,"310 lbs",78,"6' 6""",30,"1994-02-20T08:00Z",NA,"67",FALSE
"17313","Jordan","Stanton","Jordan Stanton","Jordan Stanton","J. Stanton",263,"263 lbs",76,"6' 4""",33,"1991-04-11T07:00Z",1,"66",FALSE
"3040499","Johnny","Stanton IV","Johnny Stanton IV","Johnny Stanton IV","J. Stanton IV",240,"240 lbs",74,"6' 2""",30,"1994-09-07T07:00Z",2,"40",FALSE
"14080","Ricky","Stanzi","Ricky Stanzi","Ricky Stanzi","R. Stanzi",228,"228 lbs",76,"6' 4""",37,"1987-09-03T07:00Z",5,"2",FALSE
"3060040","Jamari","Staples","Jamari Staples","Jamari Staples","J. Staples",190,"190 lbs",75,"6' 3""",30,"1994-09-10T07:00Z",NA,"6",FALSE
"16328","Justin","Staples","Justin Staples","Justin Staples","J. Staples",245,"245 lbs",76,"6' 4""",34,"1989-12-10T08:00Z",4,"57",FALSE
"11086","Darnell","Stapleton","Darnell Stapleton","Darnell Stapleton","D. Stapleton",285,"285 lbs",75,"6' 3""",39,"1985-09-21T07:00Z",3,"72",FALSE
"4366655","Dylan","Stapleton","Dylan Stapleton","Dylan Stapleton","D. Stapleton",242,"242 lbs",77,"6' 5""",26,"1998-05-27T07:00Z",NA,"84",FALSE
"6940","Tony","Stargell","Tony Stargell","Tony Stargell","T. Stargell",186,"186 lbs",71,"5' 11""",58,"1966-08-07T07:00Z",8,"45",FALSE
"6602","Rohn","Stark","Rohn Stark","Rohn Stark","R. Stark",203,"203 lbs",75,"6' 3""",65,"1959-05-04T07:00Z",16,"3",FALSE
"2483","Jason","Starkey","Jason Starkey","Jason Starkey","J. Starkey",282,"282 lbs",76,"6' 4""",47,"1977-07-15T07:00Z",4,"50",FALSE
"4370451","Rory","Starkey","Rory Starkey","Rory Starkey","R. Starkey",214,"214 lbs",72,"6' 0""",NA,NA,NA,"16",FALSE
"16650","Andrew","Starks","Andrew Starks","Andrew Starks","A. Starks",240,"240 lbs",74,"6' 2""",33,"1990-12-07T08:00Z",NA,"94",FALSE
"1446","Duane","Starks","Duane Starks","Duane Starks","D. Starks",175,"175 lbs",70,"5' 10""",50,"1974-05-23T07:00Z",10,"22",FALSE
"13214","James","Starks","James Starks","James Starks","J. Starks",218,"218 lbs",74,"6' 2""",38,"1986-02-25T08:00Z",7,"44",FALSE
"5600","Max","Starks","Max Starks","Max Starks","M. Starks",345,"345 lbs",80,"6' 8""",42,"1982-01-10T08:00Z",10,"73",FALSE
"5596","Randy","Starks","Randy Starks","Randy Starks","R. Starks",305,"305 lbs",76,"6' 4""",40,"1983-12-14T08:00Z",12,"94",FALSE
"8501","Scott","Starks","Scott Starks","Scott Starks","S. Starks",178,"178 lbs",69,"5' 9""",41,"1983-06-27T07:00Z",6,"31",FALSE
"16498","Jawanza","Starling","Jawanza Starling","Jawanza Starling","J. Starling",206,"206 lbs",73,"6' 1""",33,"1991-06-21T07:00Z",2,"29",FALSE
"6266","Kendrick","Starling","Kendrick Starling","Kendrick Starling","K. Starling",193,"193 lbs",72,"6' 0""",44,"1979-12-27T08:00Z",2,"17",FALSE
"16856","Tyler","Starr","Tyler Starr","Tyler Starr","T. Starr",250,"250 lbs",77,"6' 5""",33,"1991-01-25T08:00Z",3,"52",FALSE
"16822","Jimmy","Staten","Jimmy Staten","Jimmy Staten","J. Staten",304,"304 lbs",76,"6' 4""",33,"1991-05-04T07:00Z",1,"69",FALSE
"8148","Ralph","Staten","Ralph Staten","Ralph Staten","R. Staten",205,"205 lbs",75,"6' 3""",49,"1974-12-03T08:00Z",2,"41",FALSE
"8108","Robert","Staten","Robert Staten","Robert Staten","R. Staten",235,"235 lbs",71,"5' 11""",55,"1969-01-23T08:00Z",1,"33",FALSE
"2576446","Joel","Stave","Joel Stave","Joel Stave","J. Stave",230,"230 lbs",76,"6' 4""",32,"1992-05-16T07:00Z",1,"2",FALSE
"7021","Joe","Staysniak","Joe Staysniak","Joe Staysniak","J. Staysniak",292,"292 lbs",77,"6' 5""",57,"1966-12-08T08:00Z",6,NA,FALSE
"2401","Aaron","Stecker","Aaron Stecker","Aaron Stecker","A. Stecker",213,"213 lbs",70,"5' 10""",48,"1975-11-13T08:00Z",10,"30",FALSE
"3921964","Jordan","Steckler","Jordan Steckler","Jordan Steckler","J. Steckler",305,"305 lbs",77,"6' 5""",28,"1996-07-16T07:00Z",1,"70",FALSE
"351","Joel","Steed","Joel Steed","Joel Steed","J. Steed",310,"310 lbs",74,"6' 2""",55,"1969-02-17T08:00Z",8,"93",FALSE
"15375","Ryan","Steed","Ryan Steed","Ryan Steed","R. Steed",185,"185 lbs",71,"5' 11""",34,"1990-07-21T07:00Z",1,"38",FALSE
"5402","Ben","Steele","Ben Steele","Ben Steele","B. Steele",260,"260 lbs",77,"6' 5""",46,"1978-05-27T07:00Z",2,NA,FALSE
"4714365","Carson","Steele","Carson Steele","Carson Steele","C. Steele",228,"228 lbs",72,"6' 0""",22,"2002-10-21T07:00Z",NA,"42",TRUE
"4426377","Chris","Steele","Chris Steele","Chris Steele","C. Steele",190,"190 lbs",73,"6' 1""",24,"2000-09-27T07:00Z",1,"29",FALSE
"1504","Glen","Steele","Glen Steele","Glen Steele","G. Steele",300,"300 lbs",76,"6' 4""",50,"1974-10-04T07:00Z",6,"70",FALSE
"2671","Markus","Steele","Markus Steele","Markus Steele","M. Steele",240,"240 lbs",75,"6' 3""",45,"1979-07-24T07:00Z",3,"55",FALSE
"3915834","Terence","Steele","Terence Steele","Terence Steele","T. Steele",310,"310 lbs",78,"6' 6""",27,"1997-06-04T07:00Z",5,"78",TRUE
"2469123","Trent","Steelman","Trent Steelman","Trent Steelman","T. Steelman",200,"200 lbs",71,"5' 11""",34,"1989-11-14T08:00Z",NA,"6",FALSE
"17260","Anthony","Steen","Anthony Steen","Anthony Steen","A. Steen",320,"320 lbs",76,"6' 4""",34,"1990-05-09T07:00Z",2,"65",FALSE
"4362805","Tyler","Steen","Tyler Steen","Tyler Steen","T. Steen",321,"321 lbs",78,"6' 6""",24,"2000-06-24T07:00Z",2,"56",TRUE
"16292","Robert","Steeples","Robert Steeples","Robert Steeples","R. Steeples",194,"194 lbs",73,"6' 1""",34,"1989-11-27T08:00Z",1,"28",FALSE
"7267","Milt","Stegall","Milt Stegall","Milt Stegall","M. Stegall",184,"184 lbs",72,"6' 0""",54,"1970-01-25T08:00Z",3,NA,FALSE
"4491","Eric","Steinbach","Eric Steinbach","Eric Steinbach","E. Steinbach",295,"295 lbs",78,"6' 6""",44,"1980-04-04T08:00Z",10,"65",FALSE
"3049836","David","Steinmetz","David Steinmetz","David Steinmetz","D. Steinmetz",321,"321 lbs",80,"6' 8""",29,"1995-03-01T08:00Z",4,"64",FALSE
"11356","Craig","Steltz","Craig Steltz","Craig Steltz","C. Steltz",210,"210 lbs",73,"6' 1""",38,"1986-05-07T07:00Z",7,"20",FALSE
"4240","Kevin","Stemke","Kevin Stemke","Kevin Stemke","K. Stemke",190,"190 lbs",74,"6' 2""",45,"1978-11-23T08:00Z",NA,"2",FALSE
"3915252","Logan","Stenberg","Logan Stenberg","Logan Stenberg","L. Stenberg",315,"315 lbs",78,"6' 6""",27,"1997-03-18T08:00Z",4,"74",FALSE
"905","Steve","Stenstrom","Steve Stenstrom","Steve Stenstrom","S. Stenstrom",202,"202 lbs",74,"6' 2""",52,"1971-12-23T08:00Z",5,"18",FALSE
"3929794","Simon","Stepaniak","Simon Stepaniak","Simon Stepaniak","S. Stepaniak",316,"316 lbs",76,"6' 4""",27,"1997-05-15T07:00Z",1,"72",FALSE
"5625","Alex","Stepanovich","Alex Stepanovich","Alex Stepanovich","A. Stepanovich",296,"296 lbs",76,"6' 4""",43,"1981-09-25T07:00Z",6,NA,FALSE
"16866","Shamar","Stephen","Shamar Stephen","Shamar Stephen","S. Stephen",310,"310 lbs",77,"6' 5""",33,"1991-02-25T08:00Z",8,"99",FALSE
"2215890","Brandon","Stephens","Brandon Stephens","Brandon Stephens","B. Stephens",199,"199 lbs",70,"5' 10""",36,"1987-12-14T08:00Z",1,"35",FALSE
"4035824","Brandon","Stephens","Brandon Stephens","Brandon Stephens","B. Stephens",215,"215 lbs",73,"6' 1""",26,"1997-12-29T08:00Z",4,"21",TRUE
"7837","Darnell","Stephens","Darnell Stephens","Darnell Stephens","D. Stephens",243,"243 lbs",71,"5' 11""",51,"1973-01-29T08:00Z",2,"54",FALSE
"13644","Emmanuel","Stephens","Emmanuel Stephens","Emmanuel Stephens","E. Stephens",255,"255 lbs",75,"6' 3""",37,"1987-02-17T08:00Z",2,"96",FALSE
"4029385","Frank","Stephens","Frank Stephens","Frank Stephens","F. Stephens",180,"180 lbs",71,"5' 11""",29,"1995-10-23T07:00Z",NA,"80",FALSE
"968","Jamain","Stephens","Jamain Stephens","Jamain Stephens","J. Stephens",340,"340 lbs",78,"6' 6""",50,"1974-01-09T07:00Z",7,"75",FALSE
"6484","John","Stephens","John Stephens","John Stephens","J. Stephens",220,"220 lbs",73,"6' 1""",58,"1966-02-23T08:00Z",6,NA,FALSE
"4337","Leonard","Stephens","Leonard Stephens","Leonard Stephens","L. Stephens",250,"250 lbs",75,"6' 3""",46,"1978-07-09T07:00Z",3,NA,FALSE
"3125816","Linden","Stephens","Linden Stephens","Linden Stephens","L. Stephens",193,"193 lbs",72,"6' 0""",29,"1995-03-21T08:00Z",2,"40",FALSE
"3121659","Moral","Stephens","Moral Stephens","Moral Stephens","M. Stephens",247,"247 lbs",76,"6' 4""",NA,NA,NA,"88",FALSE
"15269","Nick","Stephens","Nick Stephens","Nick Stephens","N. Stephens",221,"221 lbs",75,"6' 3""",37,"1987-05-19T07:00Z",1,NA,FALSE
"2111","Reggie","Stephens","Reggie Stephens","Reggie Stephens","R. Stephens",200,"200 lbs",69,"5' 9""",49,"1975-02-21T08:00Z",3,"34",FALSE
"13464","Reggie","Stephens","Reggie Stephens","Reggie Stephens","R. Stephens",321,"321 lbs",75,"6' 3""",37,"1987-08-28T07:00Z",2,"65",FALSE
"7096","Rod","Stephens","Rod Stephens","Rod Stephens","R. Stephens",231,"231 lbs",73,"6' 1""",58,"1966-06-14T07:00Z",7,"99",FALSE
"7442","Santo","Stephens","Santo Stephens","Santo Stephens","S. Stephens",244,"244 lbs",76,"6' 4""",55,"1969-06-16T07:00Z",4,"53",FALSE
"5166531","Shon","Stephens","Shon Stephens","Shon Stephens","S. Stephens",175,"175 lbs",70,"5' 10""",25,"1998-12-15T08:00Z",NA,"41",FALSE
"16535","Terrence","Stephens","Terrence Stephens","Terrence Stephens","T. Stephens",315,"315 lbs",73,"6' 1""",33,"1991-01-07T08:00Z",NA,"62",FALSE
"3647","Travis","Stephens","Travis Stephens","Travis Stephens","T. Stephens",194,"194 lbs",68,"5' 8""",46,"1978-06-26T07:00Z",2,NA,FALSE
"1674","Tremayne","Stephens","Tremayne Stephens","Tremayne Stephens","T. Stephens",206,"206 lbs",71,"5' 11""",48,"1976-04-16T08:00Z",2,"34",FALSE
"4362489","John","Stephens Jr.","John Stephens Jr.","John Stephens Jr.","J. Stephens Jr.",221,"221 lbs",77,"6' 5""",25,"1999-09-23T07:00Z",2,"81",FALSE
"12730","LaRod","Stephens-Howling","LaRod Stephens-Howling","LaRod Stephens-Howling","L. Stephens-Howling",185,"185 lbs",67,"5' 7""",37,"1987-04-26T07:00Z",5,"34",FALSE
"10599","Cameron","Stephenson","Cameron Stephenson","Cameron Stephenson","C. Stephenson",326,"326 lbs",75,"6' 3""",41,"1983-06-18T07:00Z",2,NA,FALSE
"14956","Donald","Stephenson","Donald Stephenson","Donald Stephenson","D. Stephenson",312,"312 lbs",78,"6' 6""",36,"1988-09-30T07:00Z",6,"71",FALSE
"236","Mark","Stepnoski","Mark Stepnoski","Mark Stepnoski","M. Stepnoski",265,"265 lbs",74,"6' 2""",57,"1967-01-20T08:00Z",13,"53",FALSE
"4374306","Markese","Stepp","Markese Stepp","Markese Stepp","M. Stepp",225,"225 lbs",73,"6' 1""",NA,NA,NA,NA,FALSE
"10677","Syndric","Steptoe","Syndric Steptoe","Syndric Steptoe","S. Steptoe",200,"200 lbs",69,"5' 9""",39,"1984-12-06T08:00Z",3,"10",FALSE
"3886832","Bryce","Sterk","Bryce Sterk","Bryce Sterk","B. Sterk",261,"261 lbs",77,"6' 5""",28,"1996-09-11T07:00Z",NA,"87",FALSE
"17042","Aslam","Sterling","Aslam Sterling","Aslam Sterling","A. Sterling",312,"312 lbs",77,"6' 5""",32,"1992-08-20T07:00Z",NA,NA,FALSE
"2513770","Neal","Sterling","Neal Sterling","Neal Sterling","N. Sterling",257,"257 lbs",76,"6' 4""",32,"1992-01-14T08:00Z",4,"85",FALSE
"4241412","Tre","Sterling","Tre Sterling","Tre Sterling","T. Sterling",205,"205 lbs",72,"6' 0""",NA,NA,NA,"45",FALSE
"3917962","Jace","Sternberger","Jace Sternberger","Jace Sternberger","J. Sternberger",251,"251 lbs",76,"6' 4""",28,"1996-06-26T07:00Z",4,"83",FALSE
"4362077","Caden","Sterns","Caden Sterns","Caden Sterns","C. Sterns",207,"207 lbs",73,"6' 1""",24,"1999-11-02T08:00Z",4,"30",FALSE
